date,NO,NO2,NOXasNO2,PM2.5,wd,ws,temp,site,code,latitude,longitude,location_type,NOx
2020-12-10 14:00:00,10.87587,39.77284,56.44894,11.0,166.8,4.0,5.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,28.51296864978261
2020-12-10 15:00:00,6.20953,38.31309,47.83424,10.0,168.7,3.8,6.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.16155590130435
2020-12-10 16:00:00,5.87885,39.8403,48.8544,11.0,169.9,4.1,5.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.6768512923913
2020-12-10 17:00:00,5.43793,36.26568,44.60373,10.0,168.5,3.9,6.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.52978710673913
2020-12-10 18:00:00,4.55611,39.09136,46.0773,13.0,185.8,4.0,6.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.274093055869564
2020-12-10 19:00:00,2.86594,34.37176,38.76614,10.0,174.7,4.0,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.581145390869565
2020-12-10 20:00:00,2.90268,28.13778,32.58849,10.0,169.7,3.9,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.460763014347826
2020-12-10 21:00:00,1.24926,21.71825,23.63374,8.0,170.4,4.1,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.937628799347825
2020-12-10 22:00:00,1.06554,20.18632,21.82012,7.0,176.8,3.4,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.021546495217391
2020-12-10 23:00:00,1.98411,24.38875,27.43101,5.0,175.4,3.3,8.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.855662896086958
2020-12-11 00:00:00,3.38205,31.3292,36.51494,6.0,189.3,3.7,8.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.444049072826086
2020-12-11 01:00:00,0.68621,25.33232,26.3845,8.0,189.4,4.1,8.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.327044758043476
2020-12-11 02:00:00,0.07352,11.68091,11.79365,6.0,194.2,4.1,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.957070454130435
2020-12-11 03:00:00,0.0,9.69574,9.69574,6.0,184.5,4.1,9.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.897402584782609
2020-12-11 04:00:00,0.25733,9.47127,9.86584,4.0,197.3,3.6,9.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.983322920869566
2020-12-11 05:00:00,1.24989,20.70692,22.62339,6.0,204.8,2.6,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.427285157173912
2020-12-11 06:00:00,4.22757,34.85228,41.33446,8.0,231.1,2.2,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.878442656304347
2020-12-11 07:00:00,5.69802,48.70047,57.43732,6.0,250.0,2.1,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,29.012147369347826
2020-12-11 08:00:00,10.80786,56.40136,72.97318,13.0,236.3,2.2,8.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,36.859504952608695
2020-12-11 09:00:00,17.60873,60.37536,87.37503,12.0,235.6,2.7,8.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,44.134080724130435
2020-12-11 10:00:00,10.99167,53.22781,70.08147,10.0,216.0,1.8,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,35.398878096521734
2020-12-11 11:00:00,22.35095,62.74309,97.01407,14.0,213.4,1.4,9.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,49.00289112608696
2020-12-11 12:00:00,15.47656,52.75819,76.48859,12.0,249.8,2.4,9.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,38.635216255869565
2020-12-11 13:00:00,5.66126,40.87551,49.55599,13.0,257.8,1.9,9.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.031221410217388
2020-12-11 14:00:00,4.41137,43.01878,49.78279,10.0,244.1,2.1,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.145765919347824
2020-12-11 15:00:00,6.80087,54.2104,64.63825,15.0,244.7,2.3,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,32.649418249782606
2020-12-11 16:00:00,15.99122,73.00484,97.52437,14.0,237.7,2.2,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,49.260579398695654
2020-12-11 17:00:00,20.99078,77.24601,109.43142,15.0,240.0,2.3,7.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,55.27499046543478
2020-12-11 18:00:00,24.7772,73.99174,111.98293,15.0,257.9,2.0,7.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,56.56381268043478
2020-12-11 19:00:00,18.16015,68.14829,95.99347,16.0,264.0,1.9,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,48.48733004782609
2020-12-11 20:00:00,20.65992,68.05757,99.73568,20.0,274.4,1.6,6.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,50.377578451956516
2020-12-11 21:00:00,12.42536,65.60146,84.65342,16.0,292.8,1.3,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,42.759309213478254
2020-12-11 22:00:00,19.18947,62.88451,92.30795,20.0,293.5,0.9,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,46.62575733782609
2020-12-11 23:00:00,17.5352,59.58089,86.46783,22.0,272.6,1.3,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,43.67583803369565
2020-12-13 00:00:00,1.91353,33.30988,36.24393,16.0,229.8,2.1,2.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.307139024130432
2020-12-13 01:00:00,1.71727,33.83781,36.47092,14.0,220.8,2.1,1.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.421797687826086
2020-12-13 02:00:00,1.80314,31.17135,33.93612,12.0,233.2,2.0,1.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.14145187021739
2020-12-13 03:00:00,1.61914,33.2127,35.69535,11.0,183.9,1.3,1.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.030047506086955
2020-12-13 04:00:00,1.28795,35.53649,37.51133,10.0,184.9,1.3,1.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.94730738695652
2020-12-13 05:00:00,0.73597,29.28918,30.41766,8.0,159.4,1.6,1.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.364228271521739
2020-12-13 06:00:00,1.10396,26.22797,27.92069,5.0,139.2,1.7,2.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.102992736304348
2020-12-13 07:00:00,4.71023,34.43178,41.65403,7.0,156.2,2.4,3.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.03986461978261
2020-12-13 08:00:00,1.54555,24.69964,27.06945,6.0,177.9,3.3,5.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.67303141847826
2020-12-13 09:00:00,3.42228,33.34215,38.58957,6.0,178.6,3.6,6.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.49196575673913
2020-12-13 10:00:00,3.27508,30.84387,35.8656,8.0,177.8,4.8,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.116056404565217
2020-12-13 11:00:00,1.43515,20.95321,23.15374,8.0,181.7,5.8,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.695172247826086
2020-12-13 12:00:00,1.10396,16.97783,18.67054,4.0,181.8,6.0,8.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.430666586304348
2020-12-13 13:00:00,2.06073,20.05075,23.21049,7.0,186.7,6.0,9.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.723843564347826
2020-12-13 14:00:00,1.65594,21.9199,24.45898,6.0,182.9,5.2,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.354457627826086
2020-12-13 15:00:00,1.43515,20.44246,22.643,3.0,194.7,5.4,10.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.437187981521738
2020-12-13 16:00:00,1.14076,19.64537,21.39451,6.0,198.3,5.7,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.806565836304348
2020-12-13 17:00:00,1.21436,20.44051,22.3025,7.0,201.6,6.1,11.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.265201164565218
2020-12-13 18:00:00,1.80314,20.78622,23.55099,5.0,197.5,5.7,11.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.895832401739131
2020-12-13 19:00:00,1.54555,17.77622,20.14602,3.0,207.1,6.5,12.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.175951772826085
2020-12-13 20:00:00,1.39835,18.00192,20.14602,4.0,217.4,5.7,12.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.17594840543478
2020-12-13 21:00:00,0.69918,15.72576,16.79781,6.0,220.8,4.9,12.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.484733031739129
2020-12-13 22:00:00,0.66238,15.78218,16.79781,7.0,220.8,5.3,12.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.484729664347826
2020-12-13 23:00:00,0.44158,13.62375,14.30084,6.0,215.1,5.6,11.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.223478302391305
2020-12-14 00:00:00,0.19636,9.76683,10.06791,4.0,204.4,4.6,10.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.0853915819565225
2020-12-14 01:00:00,0.14727,7.72254,7.94835,5.0,209.5,5.4,11.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.014782721521739
2020-12-14 02:00:00,0.29454,7.38318,7.8348,6.0,215.8,6.0,11.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.9574296495652175
2020-12-14 03:00:00,0.58908,14.08508,14.98832,5.0,217.0,6.5,11.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.570738846956521
2020-12-14 04:00:00,0.33136,9.1435,9.65157,3.0,222.4,6.4,11.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.875099678695651
2020-12-14 05:00:00,1.39906,30.27273,32.41792,5.0,225.7,5.5,10.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.374591134130434
2020-12-14 06:00:00,1.28861,23.96985,25.94569,8.0,223.8,4.7,9.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.105408113478259
2020-12-14 07:00:00,1.9145,32.66173,35.59726,9.0,219.4,4.3,9.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.980504088043478
2020-12-14 08:00:00,2.39313,34.36913,38.03854,12.0,216.5,4.5,9.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.21362561
2020-12-14 09:00:00,3.27674,31.82202,36.84629,14.0,218.1,5.4,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.611414145217392
2020-12-14 10:00:00,3.16629,25.12173,29.97664,12.0,220.9,6.0,11.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.141495877826088
2020-12-14 11:00:00,3.16629,26.08688,30.9418,14.0,214.7,5.5,12.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.629001535434785
2020-12-14 12:00:00,3.64492,28.87299,34.46178,13.0,214.1,5.5,12.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.40698885847826
2020-12-14 13:00:00,2.42994,28.74883,32.47469,10.0,210.3,4.8,10.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.40327255282609
2020-12-14 14:00:00,4.19718,38.87002,45.3056,8.0,205.9,4.4,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.88430101217391
2020-12-14 15:00:00,4.89671,57.72508,65.23325,8.0,204.1,4.4,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,32.949941760217385
2020-12-14 16:00:00,2.28268,40.32943,43.82948,15.0,204.5,4.3,10.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.138681443695653
2020-12-14 17:00:00,1.39906,27.7179,29.86309,8.0,209.6,3.7,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.084124285217392
2020-12-14 18:00:00,1.73042,29.70788,32.36115,13.0,216.0,3.4,10.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.345918807391303
2020-12-14 19:00:00,1.65678,33.62464,36.165,10.0,217.2,2.7,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.267274162173912
2020-12-14 20:00:00,0.8468,28.28082,29.57922,8.0,214.9,2.7,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.940734702173911
2020-12-14 21:00:00,0.92043,22.71761,24.12892,6.0,227.3,2.4,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.187735390434783
2020-12-14 22:00:00,0.73635,19.70699,20.83604,5.0,233.6,2.7,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.524475089130435
2020-12-14 23:00:00,0.55226,16.29894,17.14573,5.0,229.1,2.5,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.660461693913044
2020-12-15 00:00:00,0.63849,19.84712,20.82612,4.0,195.9,2.8,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.519463400652173
2020-12-15 01:00:00,0.3438,14.54338,15.07054,8.0,200.5,3.1,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.612260802173914
2020-12-15 02:00:00,0.29469,11.75983,12.21168,7.0,200.8,2.8,6.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.168229797391303
2020-12-15 03:00:00,0.44203,12.21549,12.89326,9.0,203.1,3.0,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.512502455652174
2020-12-15 04:00:00,0.33152,11.93054,12.43887,6.0,204.7,3.1,6.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.282981737826088
2020-12-15 05:00:00,0.69988,17.32958,18.40272,4.0,207.6,3.5,7.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.295378609999998
2020-12-15 06:00:00,1.25242,25.51333,27.43368,8.0,213.9,3.7,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.85700412804348
2020-12-15 07:00:00,3.42575,46.03632,51.28906,8.0,201.6,2.3,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.90658892282609
2020-12-15 08:00:00,6.22528,57.07936,66.62466,7.0,213.2,2.6,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,33.65276043826087
2020-12-15 09:00:00,20.0756,70.77358,101.55574,9.0,214.5,3.2,8.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,51.29690288043477
2020-12-15 10:00:00,14.18185,58.5679,80.3131,7.0,223.4,3.9,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,40.56699840108696
2020-12-15 11:00:00,6.48313,33.85099,43.79165,10.0,221.6,4.0,10.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.11961359043478
2020-12-15 12:00:00,6.29895,38.39329,48.05154,9.0,220.1,3.9,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.271321408695652
2020-12-15 13:00:00,5.85692,37.19671,46.17719,9.0,214.0,3.7,10.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.324566210652172
2020-12-15 14:00:00,4.1993,31.61617,38.055,12.0,208.1,3.7,9.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.221960240217392
2020-12-15 15:00:00,3.6836,32.63409,38.2822,9.0,206.8,3.4,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.33671083369565
2020-12-15 16:00:00,4.08879,38.31744,44.58683,11.0,202.4,3.1,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.521239994130433
2020-12-15 17:00:00,3.86778,40.01949,45.95,8.0,199.7,3.2,7.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.209788004565212
2020-12-15 18:00:00,2.57852,38.986,42.93968,9.0,198.8,3.2,7.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.68923134869565
2020-12-15 19:00:00,3.57309,44.44723,49.92589,12.0,196.4,2.9,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.218040575652175
2020-12-15 20:00:00,4.01512,45.07583,51.23226,12.0,183.4,2.4,6.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.877904136739133
2020-12-15 21:00:00,2.57852,36.25968,40.21335,11.0,173.8,2.8,6.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.31214340956522
2020-12-15 22:00:00,2.247,32.33772,35.78306,8.0,177.3,2.9,6.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.074365069565218
2020-12-15 23:00:00,0.99457,27.95344,29.47843,11.0,176.7,3.0,6.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.889820082391305
2020-12-16 00:00:00,1.03193,21.67731,23.25958,8.0,171.7,2.8,6.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.748627564347824
2020-12-16 01:00:00,0.4914,16.29346,17.04693,6.0,172.7,3.1,6.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.61055762826087
2020-12-16 02:00:00,0.29484,13.015,13.46707,8.0,173.9,3.5,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.802343253913044
2020-12-16 03:00:00,0.29484,12.16265,12.61473,6.0,173.9,3.9,7.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.371813857173913
2020-12-16 04:00:00,0.33169,7.73076,8.23935,4.0,174.1,4.3,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.161768005
2020-12-16 05:00:00,0.47911,10.34588,11.0805,5.0,173.3,4.7,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.596864647173913
2020-12-16 06:00:00,1.65846,15.92457,18.4675,6.0,175.1,4.4,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.328116051521738
2020-12-16 07:00:00,2.027,22.17825,25.28627,7.0,180.8,5.1,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.772338429347824
2020-12-16 08:00:00,2.21128,23.77086,27.16144,8.0,178.8,5.7,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.719504449130433
2020-12-16 09:00:00,3.05893,22.69843,27.38873,7.0,177.0,5.7,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.834315655652171
2020-12-16 10:00:00,4.23828,19.92413,26.42274,5.0,175.8,5.8,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.346399176304349
2020-12-16 11:00:00,3.09579,20.99405,25.74086,5.0,181.2,5.6,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.001966566956522
2020-12-16 12:00:00,2.94837,20.31092,24.83169,6.0,184.1,5.5,9.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.542734873695652
2020-12-16 13:00:00,3.86973,24.01226,29.94577,11.0,191.0,5.7,9.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.12590721326087
2020-12-16 14:00:00,5.12279,30.3871,38.24194,9.0,200.8,5.7,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.316389300652176
2020-12-16 15:00:00,2.91151,28.26584,32.7301,9.0,199.2,5.4,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.532286068913045
2020-12-16 16:00:00,5.27021,31.35435,39.43522,11.0,204.3,4.3,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.91913247652174
2020-12-16 17:00:00,3.5749,44.23877,49.7202,9.0,205.0,3.6,10.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.114147461956524
2020-12-16 18:00:00,5.41763,64.19935,72.50626,10.0,241.2,3.3,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,36.62360437521738
2020-12-16 19:00:00,6.52327,70.28882,80.29102,8.0,240.2,2.4,9.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,40.555766804130435
2020-12-16 20:00:00,1.76902,49.67842,52.39089,9.0,228.3,2.6,9.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,26.46310791826087
2020-12-16 21:00:00,1.32677,41.26485,43.29919,9.0,223.7,2.7,8.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.870817924782614
2020-12-16 22:00:00,0.95822,32.68143,34.15068,10.0,225.3,2.9,8.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.249815869347824
2020-12-16 23:00:00,0.58967,22.73425,23.6384,7.0,220.4,2.6,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.939966779130433
2020-12-17 00:00:00,1.81908,38.89907,41.68828,9.0,210.4,2.6,6.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.057135969782607
2020-12-17 01:00:00,3.53983,45.67838,51.10605,6.0,219.0,2.8,6.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.814145276304345
2020-12-17 02:00:00,2.43363,41.8603,45.59182,7.0,230.8,2.9,5.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.028847967608694
2020-12-17 03:00:00,1.25369,34.74444,36.66674,5.0,231.7,2.9,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.520701674565217
2020-12-17 04:00:00,0.73747,24.56438,25.69514,7.0,231.1,2.5,4.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.978852456304349
2020-12-17 05:00:00,2.0649,37.93472,41.10086,6.0,225.0,2.7,4.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.760421989130432
2020-12-17 06:00:00,1.80679,33.2142,35.98457,9.0,227.2,2.9,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.17614009413043
2020-12-17 07:00:00,2.69175,39.36117,43.48846,7.0,227.8,3.0,5.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.966429613043477
2020-12-17 08:00:00,11.20947,50.46111,67.64872,6.0,238.9,3.4,5.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,34.170079968260865
2020-12-17 09:00:00,13.05313,46.38355,66.39807,9.0,246.8,3.8,7.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,33.53838362521739
2020-12-17 10:00:00,4.53541,23.40245,30.35665,12.0,249.0,4.1,8.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.333456039565219
2020-12-17 11:00:00,4.1298,22.20525,28.53753,10.0,244.5,4.3,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.414594964130433
2020-12-17 12:00:00,6.45282,29.4444,39.33858,9.0,235.9,4.2,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.87033156826087
2020-12-17 13:00:00,6.71093,36.60937,46.89932,10.0,228.4,3.7,10.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.689326414347825
2020-12-17 14:00:00,3.98231,33.85778,39.9639,6.0,228.3,3.8,9.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.186158188478256
2020-12-17 15:00:00,5.60473,49.78874,58.38255,12.0,225.7,4.0,9.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,29.489588904565217
2020-12-17 16:00:00,3.02361,47.09524,51.73137,12.0,224.8,4.6,8.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,26.130001192826086
2020-12-17 17:00:00,3.20797,44.19756,49.11638,10.0,220.2,4.2,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.809144647608694
2020-12-17 18:00:00,2.76549,29.52715,33.76751,10.0,219.6,4.2,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.056292227826084
2020-12-17 19:00:00,1.32744,23.60292,25.63829,7.0,215.6,4.3,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.950142414782608
2020-12-17 20:00:00,0.92183,18.02845,19.4419,5.0,214.1,4.4,8.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.820284199130434
2020-12-17 21:00:00,1.06932,14.84621,16.48582,6.0,213.3,4.9,9.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.32713810847826
2020-12-17 22:00:00,0.66372,12.51206,13.52974,10.0,211.0,4.9,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.8340014465217385
2020-12-17 23:00:00,0.29499,9.95082,10.40312,9.0,208.0,4.8,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.254715465869565
2020-12-18 00:00:00,0.24595,8.94993,9.32705,12.0,206.0,5.3,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.71117574347826
2020-12-18 01:00:00,0.36892,6.99834,7.56401,7.0,205.8,5.5,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.820650929130435
2020-12-18 02:00:00,0.14757,5.34721,5.57348,14.0,207.1,6.2,10.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.815215233478261
2020-12-18 03:00:00,0.18446,5.63188,5.91471,8.0,207.6,6.4,10.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.9875758308695652
2020-12-18 04:00:00,0.33203,5.68997,6.19907,6.0,210.9,6.4,10.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.1312105599999995
2020-12-18 05:00:00,0.33203,7.2824,7.7915,7.0,212.1,6.8,10.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.9355608002173907
2020-12-18 06:00:00,0.84851,9.84592,11.14696,8.0,216.3,6.6,11.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.630430803695651
2020-12-18 07:00:00,1.06986,16.21745,17.85788,6.0,218.4,6.3,11.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.020181586304346
2020-12-18 08:00:00,1.58635,18.21225,20.64462,6.0,216.3,6.0,11.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.427793917391305
2020-12-18 09:00:00,2.06595,20.49111,23.65885,6.0,212.4,6.3,11.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.950316119565215
2020-12-18 10:00:00,1.84459,16.84946,19.67779,8.0,205.7,6.1,11.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.939443718043478
2020-12-18 11:00:00,2.2873,18.16118,21.66832,8.0,200.4,6.3,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.944883791304349
2020-12-18 12:00:00,1.84459,17.87316,20.70149,8.0,201.9,6.8,10.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.456523489782608
2020-12-18 13:00:00,2.21351,18.21744,21.61145,10.0,201.9,6.6,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.916150851521738
2020-12-18 14:00:00,1.58635,17.35917,19.79154,12.0,202.6,6.8,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.996895791304347
2020-12-18 15:00:00,2.06595,18.72807,21.89581,7.0,202.3,6.5,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.059789284782607
2020-12-18 16:00:00,1.51257,17.75666,20.0759,6.0,200.9,6.4,11.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.140528836739131
2020-12-18 17:00:00,2.39797,19.86827,23.54511,8.0,204.2,6.5,11.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.892863709565216
2020-12-18 18:00:00,1.58635,19.80467,22.23704,10.0,203.3,6.2,11.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.232139106521739
2020-12-18 19:00:00,1.29122,17.69796,19.67779,10.0,199.9,5.4,10.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.939443381304345
2020-12-18 20:00:00,1.25432,16.90144,18.82471,7.0,196.0,5.9,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.508535153043479
2020-12-18 21:00:00,0.88541,15.41971,16.77731,9.0,191.5,6.5,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.474379650434784
