date,O3,NO,NO2,NOXasNO2,SO2,CO,PM10,PM2.5,wd,ws,temp,site,code,latitude,longitude,location_type,Ox,NOx
2020-05-12 21:00:00,68.75187,0.4236,17.28572,17.93523,2.89497,0.134047,9.075,5.472,15.1,2.3,7.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.01136955448369,9.059245682608696
2020-05-12 22:00:00,69.60004,0.4589,16.00022,16.70385,3.61871,0.131133,10.475,6.58,21.3,2.1,7.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.77261961684783,8.437268304347826
2020-05-12 23:00:00,68.40262,0.4589,15.57191,16.27555,3.48712,0.128219,13.175,6.745,343.9,1.7,6.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.976650392663046,8.220925198913044
2020-05-13 00:00:00,73.50828,0.28257,9.06934,9.50261,1.84167,0.120413,10.375,6.061,327.3,2.0,6.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.16360428532609,4.799852962826087
2020-05-13 01:00:00,64.39459,0.37676,11.8543,12.43199,1.75397,0.128182,12.25,6.604,344.9,2.5,5.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.15871623274456,6.279510630869566
2020-05-13 02:00:00,60.5196,0.21193,11.464,11.78896,1.5128,0.134009,12.075,7.052,359.8,2.7,4.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.085834961956515,5.954705871956522
2020-05-13 03:00:00,55.58025,0.35321,11.1402,11.68178,2.03899,0.134009,12.95,8.09,10.3,3.4,4.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.531326656929345,5.900573036304348
2020-05-13 04:00:00,65.35918,0.35321,7.92503,8.46662,2.36786,0.119442,12.275,6.887,16.5,3.9,3.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.64092963505434,4.276562711304348
2020-05-13 05:00:00,69.55015,0.74175,7.16852,8.30586,2.43363,0.125269,10.2,4.976,22.6,3.8,4.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.28750127133152,4.195367161956521
2020-05-13 06:00:00,68.05337,1.34221,9.14148,11.19951,2.43363,0.119442,9.95,4.693,34.9,4.3,6.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.55952545475543,5.656982684130434
2020-05-13 07:00:00,67.95359,1.62478,9.08331,11.57461,2.03899,0.113617,9.925,4.151,42.6,4.6,8.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.48184352567935,5.846450976304348
2020-05-13 08:00:00,69.30068,1.58946,7.1012,9.53834,2.10476,0.10779,8.5,3.491,38.6,5.2,9.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.13273828206522,4.817914639565218
2020-05-13 09:00:00,67.60434,1.978,7.04131,10.0742,2.30208,0.09905,8.1,3.396,39.5,5.6,11.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.281352741032606,5.088587909782609
2020-05-13 10:00:00,73.1923,1.62478,6.99345,9.48475,2.89405,0.087396,8.5,3.042,41.3,5.8,10.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.96210012635869,4.790844517608695
2020-05-13 11:00:00,78.4809,1.44818,6.56762,8.78813,2.10476,0.072831,9.225,3.042,46.4,6.1,11.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.307022627989134,4.4389773817391305
2020-05-13 12:00:00,81.52435,1.51882,7.15593,9.48475,2.03899,0.064092,9.2,2.948,39.3,6.0,12.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.07740314035326,4.7908485584782605
2020-05-13 13:00:00,87.96048,1.37753,6.35443,8.46662,1.90744,0.069917,9.35,3.208,44.0,6.6,11.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.78804769891305,4.276574833913043
2020-05-13 14:00:00,87.06241,0.95368,7.1115,8.57379,2.17053,0.084484,8.225,3.396,50.4,6.6,11.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.73572832975543,4.330705649130435
2020-05-13 15:00:00,83.37037,1.23625,7.85713,9.75268,2.10476,0.081571,10.1,3.821,47.1,6.5,10.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,44.32517441399457,4.926180310869565
2020-05-13 16:00:00,77.38327,1.09496,8.77038,10.4493,1.97321,0.087396,10.175,3.75,52.3,6.0,9.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.88833433654891,5.278041722173912
2020-05-13 17:00:00,72.84305,1.16561,8.39413,10.18137,1.97321,0.081571,8.475,3.609,44.7,5.9,8.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.50053694605978,5.142713000434783
2020-05-13 18:00:00,72.59359,0.989,7.86113,9.37758,2.30208,0.078657,8.075,3.443,42.6,4.5,7.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.11055978002718,4.736705620652174
2020-05-13 19:00:00,70.04907,0.74175,9.84783,10.98516,1.44702,0.084484,7.35,3.373,41.4,4.2,6.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.88235251317935,5.548709941304348
2020-05-13 20:00:00,67.35488,0.60046,11.18978,12.11047,1.31547,0.09031,8.05,3.75,40.6,4.0,5.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.25602678043478,6.117111450434782
2020-05-13 21:00:00,69.69982,0.4945,11.13791,11.89613,0.92083,0.093223,8.55,3.844,35.9,4.2,4.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.36492431114131,6.008845442391304
2020-05-13 22:00:00,63.51315,0.67111,12.79621,13.82523,0.52619,0.110703,8.275,4.151,34.6,3.9,4.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.207811114266306,6.983251637391304
2020-05-13 23:00:00,58.62369,0.45918,10.01317,10.71723,0.59197,0.096137,8.075,3.962,41.7,3.1,3.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.43526917866848,5.413374148043479
2020-05-14 00:00:00,51.55558,0.65973,9.14319,10.15477,1.4904,0.089314,7.7,3.774,27.2,2.6,3.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.57442771875,5.129265660000001
2020-05-14 01:00:00,47.76375,0.61261,6.56949,7.50881,0.96437,0.093197,6.15,2.972,23.1,2.8,2.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.438946759375,3.79277297
2020-05-14 02:00:00,47.94669,0.53014,6.58867,7.40154,1.57807,0.087372,5.075,2.547,20.8,2.9,1.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.53718913790761,3.7385879397826085
2020-05-14 03:00:00,45.00304,0.4948,7.71554,8.47422,1.38081,0.096109,5.55,2.642,25.1,3.0,1.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.68147039565217,4.280408945652174
2020-05-14 04:00:00,43.30669,0.95426,9.31733,10.7805,1.05205,0.096109,6.825,2.877,25.0,3.1,1.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.669409031385868,5.445338773260869
2020-05-14 05:00:00,45.20261,1.94386,9.94534,12.92587,1.18355,0.110671,6.625,3.019,24.4,3.3,3.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.904366118342388,6.5289972852173905
2020-05-14 06:00:00,49.09422,2.68605,10.09454,14.2131,1.57807,0.104847,8.725,3.396,37.0,3.6,6.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.863510801358693,7.179185657608696
2020-05-14 07:00:00,54.03358,2.93345,9.12522,13.62312,1.51232,0.099021,8.05,3.255,50.6,4.8,8.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.76485779048913,6.8811849967391305
2020-05-14 08:00:00,58.77337,2.19125,6.77702,10.13689,1.51232,0.081548,6.35,2.877,55.0,4.7,9.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.873116148233695,5.120254857608696
2020-05-14 09:00:00,59.07272,2.26194,7.95586,11.42411,0.98629,0.078635,6.475,2.925,55.5,4.4,10.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.6134625923913,5.770446597391304
2020-05-14 10:00:00,63.76262,1.90851,7.15691,10.08326,1.57807,0.078635,6.575,3.042,53.0,4.3,11.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.48011071875,5.0931584700000005
2020-05-14 11:00:00,68.45251,1.90851,7.42508,10.35143,1.44656,0.069897,5.75,2.783,50.8,4.5,11.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.885765595788044,5.228613468913043
2020-05-14 12:00:00,72.64348,1.4844,6.78816,9.0642,0.46027,0.069897,5.4,3.066,49.1,4.3,12.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.59274318097826,4.578426443478261
2020-05-14 13:00:00,83.61983,1.41371,6.57474,8.7424,1.70957,0.07281,7.15,3.373,47.4,4.4,12.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.79818230502717,4.415876740652174
2020-05-14 14:00:00,86.31403,1.09563,6.57975,8.25969,1.1178,0.069897,6.0,3.396,47.1,4.4,12.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.10487408709239,4.172054375217391
2020-05-14 15:00:00,88.06026,1.16631,6.63227,8.42059,0.98629,0.07281,7.9,3.703,50.4,3.8,11.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.97668685516304,4.253324343913043
2020-05-14 16:00:00,88.80865,1.27234,7.32785,9.27874,1.18355,0.075722,9.75,3.868,58.3,3.2,11.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.69029789605979,4.686788085434782
2020-05-14 17:00:00,89.75661,0.9896,7.38594,8.9033,0.72328,0.07281,8.075,3.703,66.2,2.9,11.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,47.17851154769021,4.497147719565217
2020-05-14 18:00:00,88.20994,0.91891,8.67428,10.08326,1.1178,0.078635,8.95,3.656,83.7,2.0,10.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,47.08057833777174,5.0931500515217385
2020-05-14 19:00:00,69.8495,0.91891,21.22471,22.63369,1.2493,0.131057,10.525,4.741,107.0,1.9,7.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,44.532309177445654,11.432481378695654
2020-05-14 20:00:00,71.99488,0.67151,17.42057,18.45021,1.57807,0.12232,9.3,4.292,118.1,1.7,6.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.64930299021739,9.319365885217392
2020-05-14 21:00:00,66.45681,0.67151,20.96044,21.99008,1.31506,0.125233,9.15,4.387,105.4,0.6,5.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.75655009932065,11.10738500369565
2020-05-14 22:00:00,59.92089,0.77754,26.59037,27.78259,0.92054,0.139795,9.35,4.41,358.8,0.8,4.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.4364829232337,14.033231837608696
2020-05-14 23:00:00,65.8581,0.53014,21.12357,21.93644,1.18355,0.128146,7.325,3.986,324.2,1.7,4.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.54913542146739,11.080292320217392
2020-05-15 00:00:00,60.20362,0.61298,21.46361,22.4035,1.48992,0.11258,7.95,4.599,20.5,1.6,5.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.98377085733696,11.316209061086957
2020-05-15 01:00:00,36.85393,0.61298,33.63165,34.57154,1.40228,0.170811,9.1,5.637,11.2,1.9,4.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.827244354755436,17.462391874130436
2020-05-15 02:00:00,34.5755,0.63656,33.86391,34.83995,1.31464,0.163047,17.4,7.241,3.4,1.8,3.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.8416583785326,17.597971129782604
2020-05-15 03:00:00,23.9484,0.56583,39.17956,40.04715,1.57757,0.165959,13.075,6.651,354.9,1.9,2.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.382458822826088,20.228171782826088
2020-05-15 04:00:00,17.46238,1.55603,40.50645,42.89232,1.4461,0.148489,11.075,6.509,2.7,1.9,2.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.91304344375,21.66530536
2020-05-15 05:00:00,24.19786,4.13761,38.31959,44.66385,2.23488,0.163047,11.6,6.627,9.6,1.7,5.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.068834729076084,22.560137067826084
2020-05-15 06:00:00,42.65809,5.09245,30.25259,38.0609,1.90622,0.154312,12.075,6.769,23.3,1.3,8.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.930027965625,19.2249488
2020-05-15 07:00:00,53.93379,5.87046,24.33559,33.33684,1.84049,0.107728,14.675,6.321,32.6,1.5,11.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.39944334470109,16.838789392826087
2020-05-15 08:00:00,61.31788,4.66808,22.63617,29.79379,1.84049,0.098993,12.375,6.061,33.5,1.4,12.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.11541259076087,15.049154263260869
2020-05-15 09:00:00,73.14241,2.72305,14.50624,18.68151,0.39439,0.066966,10.25,5.425,9.8,2.0,14.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.732725805842385,9.436230190217392
2020-05-15 10:00:00,77.28348,3.04132,12.13933,16.80262,0.59159,0.061143,11.575,5.825,354.6,2.0,15.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.5417156798913,8.487183482391304
2020-05-15 11:00:00,78.23144,1.66212,10.12053,12.66907,1.57757,0.072789,12.75,7.005,345.6,2.2,15.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.9808741326087,6.3992796476086955
2020-05-15 12:00:00,78.97983,1.69748,10.28103,12.8838,1.31464,0.078611,13.3,7.618,343.8,2.7,16.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.42421161263587,6.507735913260869
2020-05-15 13:00:00,89.00822,0.91947,7.66251,9.07234,1.05171,0.075701,12.725,6.58,340.1,2.9,16.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.95594192527173,4.582529946521738
2020-05-15 14:00:00,94.04736,0.67192,6.80738,7.83765,1.05171,0.069878,12.275,6.085,336.7,2.9,16.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,48.96326703260869,3.9588688726086954
2020-05-15 15:00:00,95.99317,0.77801,7.82572,9.01866,1.05171,0.078611,11.575,5.495,332.0,2.7,16.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,50.419533074864134,4.55540796673913
2020-05-15 16:00:00,98.28823,0.4951,7.18587,7.94501,1.51183,0.069878,8.625,4.646,336.1,2.8,15.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,51.207291757201084,4.013100372826087
2020-05-15 17:00:00,95.59403,0.56583,7.66793,8.53552,1.31464,0.072789,8.625,4.222,340.7,3.0,14.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,50.146623267527175,4.3113734556521734
2020-05-15 18:00:00,91.65252,0.53046,9.01053,9.8239,2.23488,0.081523,10.925,5.708,337.7,1.8,13.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,48.916845017934776,4.962138325434782
2020-05-15 19:00:00,85.76521,0.42437,10.4079,11.0586,2.30061,0.09317,10.85,6.368,316.7,2.0,11.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.772842759103256,5.5857953584782605
2020-05-15 20:00:00,76.4852,0.4951,14.32564,15.08478,1.31464,0.116462,12.6,7.288,331.4,1.8,9.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,44.25962245978261,7.619460284782608
2020-05-15 21:00:00,67.00563,0.42437,19.96339,20.61408,0.98598,0.133932,12.575,7.146,332.0,2.5,8.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.51859465557065,10.412356448695652
2020-05-15 22:00:00,64.46111,0.4951,21.08964,21.84878,1.51183,0.110639,12.35,6.415,343.1,2.5,8.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.855766611548916,11.036015502173914
2020-05-15 23:00:00,62.5652,0.63656,19.1549,20.13094,1.90622,0.11355,12.225,6.344,342.5,2.6,7.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.960773679347824,10.168322274347828
2020-05-16 00:00:00,65.8581,0.42463,15.82632,16.47741,1.66468,0.112548,14.05,6.675,348.7,2.0,8.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.87344838342391,8.322887787173913
2020-05-16 01:00:00,65.39244,0.42463,13.74874,14.39982,1.66468,0.112548,8.525,5.425,349.3,2.4,6.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.59863611576087,7.273484063260869
2020-05-16 02:00:00,59.27229,0.42463,21.86207,22.51315,0.98566,0.104786,7.525,4.693,342.5,2.3,6.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.734214540081524,11.37159759695652
2020-05-16 03:00:00,73.49165,0.35386,10.74087,11.28344,1.37993,0.090232,6.325,4.033,339.9,2.2,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.999858663994566,5.699371405869565
2020-05-16 04:00:00,77.63273,0.38924,8.75231,9.34914,1.31422,0.08441,5.975,3.797,335.3,2.2,5.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.999961253668474,4.722334268043477
2020-05-16 05:00:00,76.5351,0.63694,11.59635,12.57298,1.31422,0.093143,7.025,4.481,340.1,2.6,5.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.905189066576085,6.350727252826086
2020-05-16 06:00:00,68.95144,0.84926,17.07372,18.37589,1.24851,0.098964,7.575,4.693,340.1,2.3,6.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.00089086413044,9.281836309130435
2020-05-16 07:00:00,65.15961,1.16773,17.55256,19.34304,0.5914,0.101874,8.025,4.953,348.9,2.5,9.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.40727440258152,9.770357571956522
2020-05-16 08:00:00,68.00348,2.05237,14.31555,17.46247,1.37993,0.098964,10.075,5.542,346.2,2.8,11.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.148843325543474,8.820469353043478
2020-05-16 09:00:00,76.78456,1.30927,9.32966,11.33717,1.70848,0.08441,9.85,5.542,331.2,3.0,13.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.88101846847826,5.726522008478261
2020-05-16 10:00:00,88.30973,1.09695,6.48509,8.16706,1.57706,0.072768,7.625,4.575,325.7,3.3,14.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.023104029211964,4.125263126086956
2020-05-16 11:00:00,89.30758,0.7431,5.25455,6.39395,1.64277,0.066946,7.75,4.151,319.1,3.3,15.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.88456934048912,3.2296498467391306
2020-05-16 12:00:00,87.96048,0.70771,5.52373,6.60887,1.57706,0.061125,6.475,3.679,313.0,3.6,15.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.368453905434784,3.3382054504347827
2020-05-16 13:00:00,89.45725,0.60156,5.47158,6.39395,1.51135,0.075679,6.875,3.609,309.7,3.5,15.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.06664271508152,3.229650856956522
2020-05-16 14:00:00,92.84994,0.63694,5.47105,6.44768,1.90561,0.075679,6.225,3.349,305.8,3.4,16.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,47.708649010597824,3.2567849593478257
2020-05-16 15:00:00,90.60478,0.56617,5.14972,6.01784,1.70848,0.069857,5.725,2.877,315.7,3.7,16.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.45954467092392,3.039667017173913
2020-05-16 16:00:00,87.36177,0.60156,5.47158,6.39395,1.05138,0.066946,5.45,2.524,317.4,3.4,15.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.052299427581524,3.229650856956522
2020-05-16 17:00:00,84.71747,0.60156,6.06262,6.98499,1.44564,0.0815,5.475,2.925,315.6,3.0,15.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,44.07083240230978,3.5281903004347823
2020-05-16 18:00:00,81.8237,0.70771,6.59834,7.68349,1.1828,0.08441,6.125,3.278,314.1,2.2,13.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.940663692119564,3.8810003058695655
2020-05-16 19:00:00,75.98628,0.46001,12.78106,13.4864,1.37993,0.11934,6.975,3.797,306.8,2.0,11.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.23793320815217,6.812102290652174
2020-05-16 20:00:00,51.33938,0.70771,29.38015,30.4653,1.77419,0.192107,9.8,6.014,296.1,1.6,10.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.69163787581522,15.388290639565218
2020-05-16 21:00:00,15.9656,2.97239,60.88636,65.44397,2.03704,0.358018,13.625,10.212,280.4,1.6,9.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.482578132608694,33.0563459376087
2020-05-16 22:00:00,2.19527,19.99288,73.95831,104.61364,3.0227,0.387124,19.275,13.703,271.3,1.7,8.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.419633381114124,52.841471056739124
2020-05-16 23:00:00,10.677,5.59093,64.71601,73.28865,1.97133,0.197929,13.7,8.939,267.1,2.3,7.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.85695471141304,37.01879468391304
2020-05-17 00:00:00,35.78955,0.9914,38.92158,40.4417,1.13863,0.201751,12.675,8.726,290.2,1.5,8.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.98400755339674,20.427467806521737
2020-05-17 01:00:00,40.91185,0.66093,29.8915,30.90491,1.13863,0.193992,13.425,8.585,289.2,1.5,7.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.902348966711955,15.610346861086958
2020-05-17 02:00:00,37.41938,0.70814,36.23672,37.32252,1.05104,0.192052,11.375,7.335,285.8,1.4,6.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.41680100516304,18.85193680391304
2020-05-17 03:00:00,40.41293,0.60192,20.74995,21.67288,0.59121,0.157133,11.225,7.241,294.2,1.2,6.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.043364107472826,10.947167219347826
2020-05-17 04:00:00,35.42368,0.67273,18.16754,19.19905,0.59121,0.171682,12.875,8.137,296.8,1.1,5.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.32385753260869,9.697611817608696
2020-05-17 05:00:00,35.12432,2.30146,20.88675,24.4156,0.52552,0.162953,12.35,7.877,238.5,1.1,5.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.55244519891304,12.332559818913042
2020-05-17 06:00:00,41.95959,2.93879,19.2104,23.71648,1.24811,0.142584,11.65,7.335,267.9,1.3,6.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.014404121331516,11.97943294195652
2020-05-17 07:00:00,49.2439,1.94739,15.08374,18.06969,0.59121,0.128034,10.75,7.005,257.2,1.1,7.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.45605358070652,9.127181791956522
2020-05-17 08:00:00,54.28304,1.80576,13.47242,16.24121,1.18242,0.122214,11.675,6.816,257.4,2.1,12.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.08142054347826,8.20359761347826
2020-05-17 09:00:00,59.37208,2.15983,14.22021,17.53191,1.24811,0.116396,9.325,5.778,265.9,3.0,15.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.9225492,8.85554006
2020-05-17 10:00:00,74.09036,0.84977,6.11852,7.42148,0.19707,0.090206,7.325,4.127,267.4,2.9,16.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.95488254402174,3.748664521521739
2020-05-17 11:00:00,79.27918,0.81436,6.01147,7.26015,0.98535,0.078567,6.0,3.656,261.1,3.2,16.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.41252383940217,3.6671675906521743
2020-05-17 12:00:00,81.92349,0.92058,7.30063,8.71217,1.24811,0.084386,6.775,4.198,261.7,3.3,17.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.34370107486413,4.400600906739131
2020-05-17 13:00:00,89.05811,0.74355,5.79738,6.93747,0.91966,0.081477,7.675,4.434,267.6,3.6,18.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.037998421874995,3.5041865250000006
2020-05-17 14:00:00,88.25983,0.60192,5.3692,6.29213,1.51087,0.064017,6.65,3.137,266.3,3.8,18.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.43530356807065,3.178216648695652
2020-05-17 15:00:00,85.1665,0.53111,5.58533,6.39968,1.18242,0.087296,6.275,3.467,266.2,3.8,18.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,44.04710765733695,3.2325434460869564
2020-05-17 16:00:00,89.50715,0.53111,6.12312,6.93747,0.6569,0.098936,6.7,3.632,274.6,3.9,16.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.41989595339673,3.5041858515217394
2020-05-17 17:00:00,87.11231,0.70814,8.54061,9.62641,0.85397,0.087296,8.725,4.363,278.2,3.2,15.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,46.48173893654891,4.862390807173912
2020-05-17 18:00:00,84.31833,0.4957,8.81257,9.57264,0.6569,0.107665,7.85,4.34,267.5,2.6,13.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.26664735366848,4.835225388043479
2020-05-17 19:00:00,78.58069,0.31866,9.35292,9.84153,0.91966,0.096026,7.5,3.915,263.6,3.1,12.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.76220647486413,4.971043391739129
2020-05-17 20:00:00,70.64778,0.31866,9.29914,9.78775,0.98535,0.078567,6.5,3.302,264.0,2.8,11.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.895017482336954,4.943878646086955
2020-05-17 21:00:00,66.70627,0.38948,10.21236,10.80955,0.78828,0.087296,6.425,3.396,251.3,2.2,10.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.44835566100543,5.460004099130435
2020-05-17 22:00:00,57.27659,0.35407,14.51518,15.05808,0.91966,0.104756,7.375,3.821,253.8,2.6,9.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.05719298383152,7.6059708519565215
2020-05-17 23:00:00,61.76692,0.46029,9.67355,10.37932,1.05104,0.081477,6.6,3.679,265.4,2.8,8.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.785243935326086,5.242688827826087
2020-05-18 00:00:00,61.53408,0.42514,10.54415,11.19602,1.31338,0.08921,7.475,4.434,271.5,3.1,11.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.112282453260875,5.655212783260869
2020-05-18 01:00:00,60.66928,0.42514,9.46761,10.11948,2.36408,0.108604,7.325,5.283,268.5,2.7,10.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.149895488043484,5.111443068043479
2020-05-18 02:00:00,59.42197,0.46057,9.57477,10.28096,1.70739,0.113452,8.275,5.802,270.1,2.5,9.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.600246938994566,5.193011050869565
2020-05-18 03:00:00,59.2224,0.248,10.70811,11.08837,2.23275,0.122179,8.15,5.425,267.0,2.5,8.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.076102475,5.600835474999999
2020-05-18 04:00:00,59.97079,0.38971,11.94415,12.5417,1.83873,0.116362,7.5,4.976,261.8,2.4,7.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.06270456154891,6.334924422173913
