date,O3,NO,NO2,NOXasNO2,SO2,PM2.5,NV2.5,V2.5,wd,ws,temp,AT2.5,AP2.5,site,code,latitude,longitude,location_type,Ox,NOx
2015-12-31 02:00:00,50.65685,0.64673,16.64783,17.63947,1.22069,-2.2,-0.9,-1.3,205.6,6.0,7.1,6.3,987.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.74663272463768,8.589661124637681
2015-12-31 03:00:00,58.56481,1.10261,10.20701,11.89766,1.42425,0.9,-0.2,1.1,198.5,5.7,6.2,6.1,986.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.300614753623194,5.7936522202898555
2015-12-31 04:00:00,62.67895,0.64641,7.35452,8.34567,3.86363,-1.2,1.1,-2.3,197.8,6.2,5.7,5.9,987.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.83150814492753,4.063984278260869
2015-12-31 06:00:00,41.14485,8.13427,30.7377,43.21007,1.55929,0.1,3.0,-2.9,210.6,5.7,5.5,6.0,989.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.168853478260864,21.041511744927533
2015-12-31 07:00:00,30.19095,17.18125,45.15938,71.50359,1.69433,-0.2,2.5,-2.7,219.8,5.4,5.2,5.8,990.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.07976460869565,34.81932127536231
2015-12-31 08:00:00,27.51921,22.23655,48.29923,82.3948,2.23649,-0.3,2.8,-3.1,226.1,5.6,5.5,6.0,991.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.36192304347826,40.12291571014492
2015-12-31 09:00:00,22.6033,30.02906,51.91864,97.96255,1.89789,0.3,2.2,-1.9,217.7,4.9,5.9,6.2,993.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.83032701449276,47.70381848115942
2015-12-31 10:00:00,21.10702,35.95872,54.96047,110.09641,2.98287,2.8,2.2,0.6,203.4,4.7,6.7,7.2,993.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.61330197101449,53.61253690434782
2015-12-31 11:00:00,29.22902,21.47664,43.42714,76.35752,2.10078,2.0,3.1,-1.1,202.4,5.4,7.3,7.6,993.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.78733837681159,37.18302024347825
2015-12-31 12:00:00,30.35061,20.48846,40.0291,71.44431,1.96508,-1.0,1.2,-2.2,192.6,5.9,6.9,8.0,992.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.656049304347825,34.79048143768116
2015-12-31 13:00:00,30.83207,17.97952,39.55528,67.12349,2.16863,3.5,2.0,1.5,191.1,6.7,7.4,8.6,991.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.65000089855072,32.686409831884056
2015-12-31 14:00:00,37.67133,16.0409,32.22849,56.8242,2.10078,5.4,5.3,0.1,195.6,8.4,7.0,7.8,991.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.273827391304344,27.67107872463768
2015-12-31 15:00:00,32.91608,19.38585,42.90407,72.62862,1.62648,4.6,5.8,-1.2,208.8,8.2,7.3,5.7,991.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.2532540289855,35.36718469565217
2015-12-31 16:00:00,22.12234,30.25732,58.61287,105.00677,2.16863,-1.1,2.1,-3.2,217.3,6.3,6.9,5.7,993.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.86567797101449,51.13405157101449
2015-12-31 17:00:00,24.04569,30.37113,53.16989,99.73831,2.16863,-0.1,3.3,-3.4,226.4,5.8,6.5,5.2,994.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.11274669565217,48.56853509565217
2015-12-31 18:00:00,24.58004,26.53225,51.89378,92.576,2.30434,3.4,5.6,-2.2,236.1,5.8,6.1,4.7,995.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.74069994202898,45.08076127536232
2015-12-31 19:00:00,36.60264,6.31009,35.54716,45.2225,1.82937,5.1,8.5,-3.4,244.0,6.0,5.6,4.9,997.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.39115339130434,22.021455257971013
2015-12-31 20:00:00,43.97725,2.35646,25.5094,29.12259,1.55929,5.1,8.2,-3.1,253.5,5.2,5.2,4.8,999.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.944685362318836,14.181458828985505
2015-12-31 21:00:00,30.19045,7.336,39.95308,51.20145,1.35639,3.1,8.5,-5.4,254.8,4.5,4.9,5.0,1001.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.54428953623188,24.932959536231884
2015-12-31 22:00:00,30.29772,4.4856,39.70637,46.5842,1.22069,3.5,6.7,-3.2,251.8,4.1,4.5,4.4,1002.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.47421182608696,22.684523826086956
2015-12-31 23:00:00,21.69426,5.77781,43.58492,52.4441,1.49143,7.1,11.4,-4.3,250.7,4.3,4.1,3.9,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.34794904347826,25.53805917681159
2016-01-01 00:00:00,20.37676,10.05948,41.22075,56.64506,1.44664,24.0,25.1,-1.1,206.2,2.4,1.2,3.8,1005.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.581867710144927,27.58379144347826
2016-01-01 01:00:00,17.8828,9.50068,47.93235,62.49986,1.71717,13.3,13.6,-0.3,201.0,2.2,0.4,3.3,1005.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.686277101449274,30.434811501449275
2016-01-01 02:00:00,16.03096,10.17391,46.82087,62.42065,0.81357,7.6,7.6,0.0,175.3,2.0,-0.3,3.2,1005.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.280842666666665,30.396247466666665
2016-01-01 03:00:00,12.3439,12.80322,48.36665,67.99798,1.49143,6.3,7.0,-0.7,149.3,2.3,-0.4,3.0,1006.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.312942318840577,33.11219325217391
2016-01-01 04:00:00,7.85458,24.8063,56.36711,94.40291,2.16863,4.5,5.2,-0.7,138.9,2.3,-0.6,3.1,1006.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.11380249275362,45.97036915942029
2016-01-01 05:00:00,12.87825,12.61301,47.59065,66.93033,1.83003,4.5,4.3,0.2,136.7,2.3,-0.7,3.0,1006.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.184427391304347,32.59229152463768
2016-01-01 06:00:00,9.56489,12.49857,47.70636,66.87056,2.23649,0.9,2.0,-1.1,135.4,2.4,-0.5,2.8,1006.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.69453846376811,32.563188730434774
2016-01-01 07:00:00,10.2594,14.97508,48.2409,71.20238,1.83003,0.4,1.7,-1.3,140.6,2.6,-0.2,3.3,1006.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.27894086956522,34.67261393623188
2016-01-01 08:00:00,21.05314,6.36341,37.11828,46.87538,1.62648,0.2,1.0,-0.8,136.4,3.0,0.5,3.7,1006.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.899787188405796,22.82633465507246
2016-01-01 09:00:00,24.47327,6.36373,33.73507,43.49264,2.16863,1.8,2.2,-0.4,131.6,3.3,1.4,4.7,1005.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.84837168115942,21.179097414492755
2016-01-01 10:00:00,19.7709,13.94669,41.62939,63.01401,2.23649,4.2,3.8,0.4,137.8,4.1,2.9,5.3,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.49812295652174,30.68523148985507
2016-01-01 11:00:00,29.38918,9.06912,33.56198,47.46777,1.89722,4.4,3.3,1.1,142.4,5.5,4.0,5.8,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.058175710144926,23.11483464347826
2016-01-01 12:00:00,28.37387,8.95468,32.90743,46.63775,1.76152,4.0,2.7,1.3,141.4,6.0,4.1,5.9,1002.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.26562698550724,22.710648718840577
2016-01-01 13:00:00,28.15983,8.84024,33.5572,47.11205,1.82937,5.8,2.6,3.2,139.3,6.4,3.9,6.2,1000.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.48215139130435,22.94160992463768
2016-01-01 14:00:00,30.08418,7.65936,32.22276,43.96694,2.03293,5.3,3.3,2.0,138.9,7.0,4.0,6.1,999.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.730367130434782,21.410071930434782
2016-01-01 15:00:00,30.83207,5.94432,29.45346,38.56795,1.76152,5.6,3.6,2.0,139.5,7.6,4.6,6.1,998.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.730853768115942,18.78098003478261
2016-01-01 16:00:00,32.64865,6.09711,29.75324,39.10202,1.69366,7.5,5.2,2.3,140.8,8.0,5.0,6.6,997.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.724570927536234,19.041043060869566
2016-01-01 17:00:00,38.79341,4.38208,22.77023,29.48932,1.82937,4.9,5.1,-0.2,138.6,8.4,5.3,6.5,996.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.191703333333336,14.360065066666667
2016-01-01 18:00:00,31.31303,5.56327,28.43553,36.96576,1.69366,3.1,3.8,-0.7,136.6,8.3,5.9,6.5,994.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.45961411594203,18.00077504927536
2016-01-01 19:00:00,38.74003,3.77246,22.57802,28.36238,1.62648,3.8,1.4,2.4,135.7,7.9,6.3,6.6,993.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.073194753623184,13.811284220289853
2016-01-01 20:00:00,39.06134,4.19124,25.13981,31.56629,1.89722,3.8,2.0,1.8,133.8,8.1,6.7,7.3,993.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.470619768115945,15.37145363478261
2016-01-01 21:00:00,32.59527,5.52523,29.44294,37.91483,1.62714,6.1,3.4,2.7,132.9,8.3,6.9,7.6,991.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.548557652173912,18.462936718840577
2016-01-01 22:00:00,33.39654,5.44914,27.66097,36.0162,1.96508,3.7,2.1,1.6,133.0,8.0,6.8,7.5,990.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.05474173913043,17.538380939130434
2016-01-01 23:00:00,40.71727,3.04871,18.40686,23.08148,1.28921,3.6,2.1,1.5,130.4,7.4,7.0,7.2,988.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.964733188405795,11.239710655072464
2016-01-02 00:00:00,45.09883,1.78281,13.53731,16.27091,1.71628,2.6,1.1,1.5,132.1,7.6,6.9,7.7,987.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.63820205797101,7.923246191304346
2016-01-02 01:00:00,46.0255,1.06977,15.02715,16.66744,1.71717,1.8,0.5,1.3,134.2,7.8,6.9,8.0,986.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.79613536231884,8.116330295652174
2016-01-02 02:00:00,47.71769,1.1076,9.90962,11.60792,0.47497,5.5,3.5,2.0,131.6,7.5,7.2,8.1,985.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.09380942028985,5.652562086956522
2016-01-02 03:00:00,44.08352,1.1076,10.08748,11.78578,1.35639,6.0,4.5,1.5,127.6,7.2,7.3,8.3,985.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,25.484473507246378,5.739172173913043
2016-01-02 04:00:00,40.2368,1.33742,10.15203,12.20271,1.82937,5.2,4.3,0.9,123.1,6.9,7.5,8.3,984.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,23.720770550724637,5.942204150724637
2016-01-02 05:00:00,31.7935,3.09393,17.63851,22.38247,1.89722,3.7,5.3,-1.6,124.4,7.4,7.7,8.6,984.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,23.426154144927537,10.89932187826087
2016-01-02 06:00:00,28.9621,7.21968,22.62153,33.69156,1.89722,3.5,2.8,0.7,128.1,7.3,7.7,8.9,984.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,24.53134823188406,16.406395965217392
2016-01-02 07:00:00,26.71743,12.45273,25.84935,44.94327,1.96508,3.1,3.0,0.1,125.0,6.4,8.0,9.0,984.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,25.05564356521739,21.88554796521739
2016-01-02 08:00:00,20.8396,19.78686,34.54453,64.88395,2.03293,4.4,4.9,-0.5,122.6,5.6,8.5,9.3,984.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,26.54683084057971,31.59587297391304
2016-01-02 09:00:00,17.36658,37.66347,38.86248,96.61233,2.6436,3.6,4.5,-0.9,122.3,6.2,9.0,9.5,984.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.028742086956516,47.046395686956515
2016-01-02 10:00:00,18.59494,37.70245,40.82518,98.6348,2.98287,2.6,3.3,-0.7,123.1,6.2,9.2,9.4,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.55772631884058,48.03125031884058
2016-01-02 11:00:00,16.13773,42.32432,39.15605,104.05243,2.71146,3.2,4.2,-1.0,123.1,5.8,9.5,10.2,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,26.598234579710144,50.669452846376814
2016-01-02 12:00:00,13.94645,41.82758,39.50078,103.63551,2.57575,4.9,4.7,0.2,119.8,5.8,9.7,10.4,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,25.74350576811594,50.46642216811594
2016-01-02 13:00:00,11.59552,42.36236,47.19285,112.14757,2.84716,4.6,4.5,0.1,117.1,5.7,9.6,10.6,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.392108753623184,54.61142822028985
2016-01-02 14:00:00,8.122,57.2598,51.97075,139.76789,3.93148,8.5,8.9,-0.4,118.5,5.1,9.3,10.6,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.09776231884058,68.06147965217392
2016-01-02 15:00:00,5.77107,57.52735,52.93035,141.13772,3.72925,7.7,8.5,-0.8,113.3,4.3,9.1,9.9,985.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.467945130434778,68.72853379710145
2016-01-02 16:00:00,4.00787,75.32788,55.93584,171.43698,4.26941,9.9,10.2,-0.3,111.8,3.7,9.0,9.3,985.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.108661420289856,83.48313915362317
2016-01-02 17:00:00,2.45771,78.88019,58.4656,179.41354,4.20223,11.5,12.3,-0.8,101.7,2.6,8.5,9.2,986.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.617136550724638,87.36741375072464
2016-01-02 18:00:00,2.61836,75.9771,59.28559,175.78218,4.13504,12.6,12.4,0.2,75.5,2.1,6.8,9.0,986.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.09140602898551,85.59907269565217
2016-01-02 19:00:00,2.24466,62.18757,57.86843,153.22137,3.59355,11.2,11.5,-0.3,71.3,1.9,5.8,8.9,986.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.226917391304347,74.61279499130434
2016-01-02 20:00:00,2.40432,51.87334,55.17037,134.70837,3.38999,8.2,9.2,-1.0,66.6,1.7,5.0,9.0,986.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.987587478260867,65.59766534492753
2016-01-02 21:00:00,3.15221,32.50744,50.63678,100.48084,2.71146,7.0,6.5,0.5,83.7,0.9,4.1,9.3,986.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,26.128941594202896,48.930132127536226
2016-01-02 22:00:00,3.15271,36.17388,51.50363,106.96947,2.71146,9.6,8.6,1.0,96.3,1.5,3.7,9.2,986.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,26.551293188405797,52.08985892173912
2016-01-02 23:00:00,3.63367,27.12067,51.57487,93.15931,2.71146,5.9,5.5,0.4,79.4,2.3,3.5,9.3,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,26.810431971014488,45.36481957101449
2016-01-03 00:00:00,5.34382,20.64365,49.8015,81.45465,2.43827,8.0,7.1,0.9,130.0,1.3,7.6,9.1,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,26.74494788405797,39.665090550724635
2016-01-03 01:00:00,3.2776,20.13267,52.89465,83.76431,2.16686,10.0,8.0,2.0,130.6,1.8,7.6,9.1,985.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.28694144927536,40.7897883826087
2016-01-03 02:00:00,2.56448,23.07037,52.47087,87.84495,1.42159,11.5,8.9,2.6,156.1,1.9,7.6,9.1,984.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,26.747789681159418,42.776908614492754
2016-01-03 03:00:00,9.67166,7.5496,37.33343,48.90932,1.48944,9.2,6.8,2.4,203.0,2.9,7.7,9.1,984.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,22.693198550724638,23.81679188405797
2016-01-03 04:00:00,18.54205,3.02782,24.44032,29.08291,1.3544,9.0,4.8,4.2,191.4,2.5,7.6,8.5,983.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,20.55432988405797,14.162145484057971
2016-01-03 09:00:00,22.76295,16.40231,46.57081,71.72066,2.23449,2.2,-1.1,3.3,153.1,5.0,6.5,7.3,976.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.300669652173916,34.92501778550725
2016-01-03 10:00:00,29.33579,12.83846,41.46539,61.15075,2.64094,3.1,-0.3,3.4,155.2,6.3,7.2,6.7,974.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.881877420289854,29.777892220289853
2016-01-03 11:00:00,24.04569,16.977,47.78047,73.8115,4.40179,4.9,3.7,1.2,149.8,6.1,7.8,6.7,972.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.48833347826087,35.943171478260865
2016-01-03 12:00:00,21.21329,17.74378,48.09698,75.30373,3.45385,1.0,0.3,0.7,153.1,5.4,7.8,7.3,970.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.32067342028985,36.66982715362318
2016-01-03 13:00:00,24.04569,19.96647,48.45128,79.0661,2.43738,2.2,-0.2,2.4,138.3,5.7,7.8,7.2,968.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.814988782608694,38.50196438260869
2016-01-03 14:00:00,18.80897,24.9485,52.81608,91.0699,2.64094,2.2,0.7,1.5,136.0,5.1,7.8,7.4,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.496653942028985,44.34734794202898
2016-01-03 15:00:00,12.34341,27.47771,57.4778,99.60969,2.77665,6.2,4.9,1.3,142.5,4.6,7.7,7.6,966.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.749447565217395,48.50587969855072
2016-01-03 16:00:00,9.35085,29.50894,59.08047,104.32688,2.7088,4.4,5.3,-0.9,143.1,3.9,7.8,8.0,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.13335017391304,50.8029620405797
2016-01-03 17:00:00,4.80914,41.00624,63.84547,126.72082,3.25029,10.5,9.4,1.1,160.7,2.7,7.7,7.9,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.33423333333333,61.70796053333333
2016-01-03 18:00:00,6.30492,33.95431,59.25164,111.31419,3.11458,12.1,10.5,1.6,193.9,2.5,7.0,7.6,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.795268521739132,54.2055239884058
2016-01-03 19:00:00,9.99197,20.46476,53.48019,84.85906,2.7088,7.6,6.8,0.8,189.8,2.7,6.7,7.5,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.705446637681156,41.322881437681154
2016-01-03 20:00:00,22.12234,8.62259,42.73433,55.95545,2.43738,5.3,3.9,1.4,182.6,2.8,6.1,7.2,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.13351936231884,27.247961228985506
2016-01-03 21:00:00,25.59535,7.6263,38.52923,50.22273,2.23383,4.6,4.1,0.5,171.7,3.1,5.5,6.8,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.70655649275362,24.456363826086953
2016-01-03 22:00:00,23.13665,8.73765,40.16919,53.56673,1.96441,4.3,3.2,1.1,167.6,3.4,5.7,6.3,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.357752376811593,26.08476104347826
2016-01-03 23:00:00,11.00728,23.99057,55.65805,92.44308,2.64094,2.3,2.4,-0.1,161.9,3.3,6.0,6.2,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.239781101449275,45.016009368115945
2016-01-05 00:00:00,41.2132,2.77275,20.40956,24.66105,2.43827,2.9,1.0,1.9,111.9,4.1,6.9,6.8,966.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.171395014492752,12.008888347826087
2016-01-05 01:00:00,41.64028,0.56503,17.5491,18.41546,1.98592,-0.2,-0.2,0.0,134.1,4.5,7.2,7.2,966.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.977779362318834,8.967537762318841
2016-01-05 02:00:00,36.19501,0.88527,16.47858,17.83598,1.21936,2.6,3.0,-0.4,126.6,4.3,7.4,7.4,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,24.915356666666668,8.6853536
2016-01-05 03:00:00,31.39037,3.73566,23.33776,29.0657,2.09879,0.4,0.6,-0.2,141.7,3.9,7.6,7.5,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,26.013313768115943,14.153767234782608
2016-01-05 04:00:00,19.21859,5.50683,33.95309,42.39678,2.16664,0.5,2.1,-1.6,144.4,4.0,7.3,7.7,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,25.502353942028982,20.645445008695653
2016-01-05 05:00:00,5.17834,24.87802,53.85504,92.00081,2.98021,2.7,2.7,0.0,139.4,3.6,7.2,7.7,967.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.641621623188403,44.800651223188396
2016-01-05 06:00:00,1.81509,67.47051,69.01687,172.47021,4.40179,6.2,5.8,0.4,140.5,3.6,7.1,7.8,968.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.45525695652174,83.98619575652174
2016-01-05 07:00:00,1.65493,75.36498,72.82657,188.3846,4.67321,6.1,6.2,-0.1,145.0,3.4,6.8,7.7,968.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.235673884057974,91.7358916173913
2016-01-05 08:00:00,1.49478,93.77264,74.62814,218.41085,5.14685,5.9,8.1,-2.2,137.3,3.3,6.5,7.8,969.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.03822347826087,106.35756401159418
2016-01-05 09:00:00,1.49478,133.59269,74.70464,279.54391,6.83918,10.1,11.2,-1.1,131.1,3.4,6.0,8.3,970.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.075475652173914,136.12712018550724
2016-01-05 10:00:00,2.72263,109.7546,70.06013,238.34818,6.50124,11.0,11.7,-0.7,122.4,3.1,6.0,8.7,970.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.38679788405797,116.06633855072462
2016-01-05 11:00:00,5.81896,54.99283,63.4075,147.72867,4.06253,11.2,10.5,0.7,119.8,2.9,6.2,8.3,970.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.59221031884058,71.93800871884058
2016-01-05 12:00:00,9.28899,51.41184,63.31427,142.14465,3.58822,7.1,7.2,-0.1,110.1,2.7,6.1,8.6,971.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.16615869565217,69.21880389565217
2016-01-05 13:00:00,7.42051,55.26225,69.24015,153.97442,3.31814,9.3,8.9,0.4,112.0,2.8,6.1,8.8,971.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.17984727536231,74.97942260869564
2016-01-05 14:00:00,6.94005,61.53991,72.1658,166.52568,5.14685,9.8,9.9,-0.1,117.5,2.5,6.3,8.6,971.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.38029695652174,81.0914064231884
2016-01-05 15:00:00,2.34894,69.39572,80.11797,186.52326,4.60535,11.9,13.0,-1.1,108.5,2.3,6.3,8.5,972.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.11014,90.82943893333334
2016-01-05 16:00:00,1.65493,112.87379,81.37209,254.44283,6.09479,15.8,16.5,-0.7,108.8,2.3,6.5,8.1,973.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.39697057971014,123.9037664463768
2016-01-05 17:00:00,1.49478,111.29502,80.36947,251.01945,5.82405,14.3,14.8,-0.5,125.7,1.7,6.6,8.0,974.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.83400156521739,122.23671916521738
2016-01-05 18:00:00,1.44139,103.97773,82.88201,242.31232,5.689,16.7,16.8,-0.1,175.1,1.0,6.5,7.5,974.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.03258397101449,117.99664037101448
2016-01-05 19:00:00,1.38801,66.35324,77.33624,179.07646,4.1989,14.4,14.3,0.1,268.1,0.8,6.5,7.6,975.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.30712443478261,87.20313896811594
2016-01-05 20:00:00,1.28124,74.63344,79.83397,194.27032,4.67254,13.1,13.8,-0.7,20.7,1.6,6.4,7.4,976.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.47358434782608,94.60197421449274
2016-01-05 21:00:00,1.81509,28.03556,68.41013,111.39739,2.91236,8.0,9.2,-1.2,28.4,1.5,6.4,7.4,976.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.159800956521735,54.24597708985507
2016-01-05 22:00:00,1.92186,34.92877,64.32694,117.88363,2.97954,6.8,8.5,-1.7,9.9,1.4,6.5,7.5,977.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.221290956521734,57.4045712231884
2016-01-05 23:00:00,5.12496,17.17595,57.73742,84.0735,2.77665,8.1,8.2,-0.1,352.4,1.7,6.7,7.2,977.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.507261217391303,40.94032255072464
2016-01-06 00:00:00,6.7621,11.73585,53.25356,71.24828,2.43472,12.5,10.6,1.9,52.6,1.3,4.8,6.7,978.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.08781501449275,34.694936347826086
2016-01-06 01:00:00,6.4062,7.77193,54.99394,66.91073,1.98415,12.7,10.2,2.5,68.9,1.6,5.5,6.2,978.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.769217739130436,32.5826988057971
2016-01-06 02:00:00,3.52341,14.32212,53.76611,75.72639,1.15017,10.3,10.4,-0.1,74.6,1.0,5.7,6.5,979.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,27.826015913043474,36.87560751304347
